"industry_ids",""
"812300","1"
"812900","1"
"813100","1"
"813A00","1"
"813B00","1"
"814000","1"
"S00500","1"
"S00600","1"
"491000","1"
"S00102","1"
"GSLGE","1"
"GSLGH","1"
"GSLGO","1"
"S00203","1"
"S00401","3"
"S00402","1"
"S00300","1"
"S00900","1"
