"industry_ids",""
"1111A0","1"
"1111B0","1"
"111200","1"
"111300","1"
"111400","1"
"111900","1"
"112120","1"
"1121A0","1"
"112300","1"
"112A00","1"
"113000","1"
"114000","2"
"115000","1"
"211000","3"
"212100","4"
"212230","5"
"2122A0","5"
"212310","3"
"2123A0","3"
"213111","6"
"21311A","3"
"221100","7"
"221200","7"
"221300","7"
"233210","7"
"233262","7"
"230301","8"
"230302","7"
"2332A0","7"
"233412","7"
"2334A0","9"
"233230","10"
"2332D0","7"
"233240","7"
"233411","11"
"2332C0","7"
"321100","10"
"321200","10"
"321910","10"
"3219A0","10"
"327100","10"
"327200","10"
"327310","12"
"327320","3"
"327330","3"
"327390","3"
"327400","10"
"327910","10"
"327991","13"
"327992","3"
"327993","14"
"327999","3"
"331110","10"
"331200","10"
"331313","10"
"33131B","10"
"331410","10"
"331420","10"
"331490","10"
"331510","10"
"331520","10"
"332114","10"
"33211A","10"
"332119","10"
"332200","10"
"332310","10"
"332320","10"
"332410","10"
"332420","10"
"332430","10"
"332500","10"
"332600","10"
"332710","10"
"332720","10"
"332800","10"
"332913","10"
"33291A","10"
"332991","10"
"332996","10"
"33299A","10"
"332999","10"
"333111","10"
"333112","10"
"333120","10"
"333130","10"
"333242","10"
"33329A","10"
"333314","10"
"333316","10"
"333318","10"
"333414","10"
"333415","10"
"333413","10"
"333511","10"
"333514","10"
"333517","10"
"33351B","10"
"333611","10"
"333612","10"
"333613","10"
"333618","10"
"333912","10"
"33391A","10"
"333920","10"
"333991","10"
"333993","10"
"333994","10"
"33399A","10"
"33399B","10"
"334111","10"
"334112","10"
"334118","10"
"334210","10"
"334220","10"
"334290","10"
"334413","10"
"334418","10"
"33441A","10"
"334510","10"
"334511","10"
"334512","10"
"334513","10"
"334514","10"
"334515","10"
"334516","10"
"334517","10"
"33451A","10"
"334300","10"
"334610","10"
"335110","10"
"335120","10"
"335210","10"
"335221","10"
"335222","10"
"335224","10"
"335228","10"
"335311","10"
"335312","10"
"335313","10"
"335314","10"
"335911","10"
"335912","10"
"335920","10"
"335930","10"
"335991","10"
"335999","10"
"336111","10"
"336112","10"
"336120","10"
"336211","10"
"336212","10"
"336213","10"
"336214","10"
"336310","10"
"336320","10"
"336350","10"
"336360","10"
"336370","10"
"336390","10"
"3363A0","10"
"336411","10"
"336412","10"
"336413","10"
"336414","10"
"33641A","10"
"336500","10"
"336611","10"
"336612","10"
"336991","10"
"336992","10"
"336999","10"
"337110","10"
"337121","10"
"337122","10"
"337127","10"
"33712N","10"
"337215","10"
"33721A","10"
"337900","10"
"339112","10"
"339113","10"
"339114","10"
"339115","10"
"339116","10"
"339910","10"
"339920","10"
"339930","10"
"339940","10"
"339950","10"
"339990","10"
"311111","10"
"311119","10"
"311210","15"
"311221","15"
"311225","15"
"311224","15"
"311230","15"
"311300","15"
"311410","15"
"311420","15"
"311513","15"
"311514","15"
"31151A","15"
"311520","15"
"311615","15"
"31161A","15"
"311700","15"
"311810","15"
"3118A0","15"
"311910","15"
"311920","15"
"311930","15"
"311940","15"
"311990","15"
"312110","15"
"312120","15"
"312130","15"
"312140","10"
"312200","10"
"313100","10"
"313200","10"
"313300","10"
"314110","10"
"314120","10"
"314900","10"
"315000","10"
"316000","10"
"322110","10"
"322120","10"
"322130","10"
"322210","10"
"322220","10"
"322230","10"
"322291","10"
"322299","10"
"323110","10"
"323120","10"
"324110","10"
"324121","10"
"324122","3"
"324190","10"
"325110","10"
"325120","10"
"325130","10"
"325180","10"
"325190","10"
"325211","10"
"3252A0","10"
"325411","10"
"325412","10"
"325413","10"
"325414","10"
"325310","10"
"325320","10"
"325510","10"
"325520","10"
"325610","10"
"325620","10"
"325910","10"
"3259A0","10"
"326110","10"
"326120","10"
"326130","10"
"326140","10"
"326150","10"
"326160","10"
"326190","10"
"326210","10"
"326220","10"
"326290","10"
"423100","10"
"423400","10"
"423600","10"
"423800","10"
"423A00","10"
"424200","10"
"424400","15"
"424700","16"
"424A00","10"
"425000","7"
"4200ID","7"
"441000","7"
"445000","7"
"452000","7"
"444000","7"
"446000","7"
"447000","7"
"448000","7"
"454000","7"
"4B0000","7"
"481000","7"
"482000","7"
"483000","7"
"484000","7"
"485000","7"
"486000","7"
"48A000","7"
"492000","7"
"493000","7"
"511110","7"
"511120","7"
"511130","7"
"5111A0","7"
"511200","7"
"512100","7"
"512200","7"
"515100","7"
"515200","7"
"517110","7"
"517210","7"
"517A00","7"
"518200","7"
"519130","7"
"5191A0","7"
"522A00","7"
"52A000","17"
"523900","17"
"523A00","17"
"524113","17"
"5241XX","7"
"524200","7"
"525000","17"
"531HSO","18"
"531HST","18"
"531ORE","7"
"532100","7"
"532400","7"
"532A00","7"
"533000","7"
"541100","17"
"541511","10"
"541512","7"
"54151A","7"
"541200","7"
"541300","7"
"541610","7"
"5416A0","7"
"541700","10"
"541800","7"
"541400","7"
"541920","7"
"541940","7"
"5419A0","7"
"550000","7"
"561300","7"
"561700","7"
"561100","7"
"561200","7"
"561400","7"
"561500","7"
"561600","7"
"561900","7"
"562000","7"
"611100","7"
"611A00","7"
"611B00","7"
"621100","7"
"621200","7"
"621300","7"
"621400","7"
"621500","7"
"621600","7"
"621900","7"
"622000","7"
"623A00","7"
"623B00","7"
"624100","7"
"624400","7"
"624A00","7"
"711100","7"
"711200","7"
"711500","7"
"711A00","7"
"712000","7"
"713100","7"
"713200","7"
"713900","1"
"721000","7"
"722110","7"
"722211","7"
"722A00","7"
"811100","7"
"811200","7"
"811300","7"
"811400","7"
"812100","7"
"812200","7"
"812300","7"
"812900","7"
"813100","7"
"813A00","7"
"813B00","7"
"814000","7"
"S00500","7"
"S00600","7"
"491000","7"
"S00102","7"
"GSLGE","19"
"GSLGH","7"
"GSLGO","10"
"S00203","7"
"S00401","10"
"S00402","7"
"S00300","20"
"S00900","7"
